,transaction_id,client_id,transaction_amount,transaction_date,counterparty_id,counterparty_country,credit_debit,transaction_type
7499,T07500,C0052,2813.43,2024-09-21T00:00:00,CP75878,Sweden,credit,online payment
7500,T07501,C0440,1526.28,2024-01-30T00:00:00,CP31080,Norway,credit,internal transfer
7501,T07502,C0339,477.39,2024-02-18T00:00:00,CP27904,Norway,credit,internal transfer
7502,T07503,C0991,1782.21,2024-03-31T00:00:00,CP65367,Norway,debit,online payment
7503,T07504,C0860,4277.49,2024-03-06T00:00:00,CP51449,Denmark,credit,cash
7504,T07505,C0279,8325.94,2024-09-17T00:00:00,CP16383,Norway,debit,wire
7505,T07506,C0703,66.42,2024-06-16T00:00:00,CP77591,Netherlands,credit,cash
7506,T07507,C0053,730.15,2024-02-16T00:00:00,CP48519,Spain,credit,online payment
7507,T07508,C0396,260.56,2024-06-10T00:00:00,CP89743,Norway,debit,internal transfer
7508,T07509,C0807,1257.89,2024-01-07T00:00:00,CP15358,Spain,debit,online payment
7509,T07510,C0027,145.87,2024-10-23T00:00:00,CP98017,Switzerland,debit,internal transfer
7510,T07511,C0057,6773.17,2024-01-18T00:00:00,CP69080,France,credit,internal transfer
7511,T07512,C0215,1463.99,2024-06-12T00:00:00,CP43768,Myanmar,debit,cash
7512,T07513,C0402,1163.31,2024-12-29T00:00:00,CP40381,Denmark,credit,cash
7513,T07514,C0646,739.32,2024-09-11T00:00:00,CP47100,Sweden,debit,online payment
7514,T07515,C0250,3722.85,2024-10-20T00:00:00,CP40405,Italy,credit,wire
7515,T07516,C0840,1705.4,2024-01-17T00:00:00,CP82675,Sweden,credit,cash
7516,T07517,C0619,646.74,2024-04-17T00:00:00,CP24065,Spain,credit,internal transfer
7517,T07518,C0589,1514.86,2024-10-21T00:00:00,CP59540,Austria,credit,online payment
7518,T07519,C0510,140.17,2024-04-22T00:00:00,CP28802,Netherlands,debit,online payment
7519,T07520,C0112,449.11,2024-01-07T00:00:00,CP55895,Austria,debit,wire
7520,T07521,C0301,269.01,2024-12-04T00:00:00,CP80983,France,credit,online payment
7521,T07522,C0653,583.7,2024-12-29T00:00:00,CP32956,Norway,credit,cash
7522,T07523,C0368,1989.9,2024-02-23T00:00:00,CP21349,France,debit,internal transfer
7523,T07524,C0990,4665.9,2024-12-01T00:00:00,CP15485,Italy,debit,online payment
7524,T07525,C0202,2818.68,2024-11-03T00:00:00,CP49351,Norway,debit,online payment
7525,T07526,C0881,2756.57,2024-10-22T00:00:00,CP48509,Netherlands,debit,internal transfer
7526,T07527,C0171,2168.42,2024-05-24T00:00:00,CP18264,Belgium,debit,online payment
7527,T07528,C0846,400.42,2024-10-16T00:00:00,CP68783,Netherlands,debit,online payment
7528,T07529,C0637,1960.89,2024-10-28T00:00:00,CP14764,Belgium,credit,wire
7529,T07530,C0747,2299.23,2024-03-12T00:00:00,CP42362,Switzerland,debit,cash
7530,T07531,C0572,1562.83,2024-08-17T00:00:00,CP99047,Italy,debit,online payment
7531,T07532,C0429,8725.52,2024-07-18T00:00:00,CP66387,Finland,credit,cash
7532,T07533,C0038,10148.58,2024-07-17T00:00:00,CP31668,Spain,debit,wire
7533,T07534,C0862,2603.27,2024-10-22T00:00:00,CP51966,Italy,debit,cash
7534,T07535,C0918,10743.28,2024-02-06T00:00:00,CP36478,France,debit,wire
7535,T07536,C0800,5951.36,2024-06-07T00:00:00,CP12188,Germany,credit,cash
7536,T07537,C0664,477.66,2024-11-09T00:00:00,CP71654,Germany,debit,cash
7537,T07538,C0564,491.46,2024-08-24T00:00:00,CP47587,France,credit,online payment
7538,T07539,C0298,2212.01,2024-11-30T00:00:00,CP35483,Italy,debit,cash
7539,T07540,C0022,1501.75,2024-09-18T00:00:00,CP35762,Austria,credit,online payment
7540,T07541,C0418,545.77,2024-12-19T00:00:00,CP84511,France,debit,online payment
7541,T07542,C0681,457.64,2024-11-15T00:00:00,CP99664,Burkina Faso,debit,cash
7542,T07543,C0839,1187.39,2024-01-05T00:00:00,CP33640,Sweden,debit,online payment
7543,T07544,C0395,2789.54,2024-05-04T00:00:00,CP76820,Germany,credit,cash
7544,T07545,C0171,4198.59,2024-08-29T00:00:00,CP26044,Netherlands,debit,internal transfer
7545,T07546,C0357,5418.25,2024-10-13T00:00:00,CP20465,Sweden,debit,online payment
7546,T07547,C0565,788.17,2024-04-23T00:00:00,CP39263,Sweden,credit,internal transfer
7547,T07548,C0845,4036.65,2024-02-09T00:00:00,CP71591,Austria,credit,internal transfer
7548,T07549,C0522,1072.15,2024-06-23T00:00:00,CP67372,Netherlands,credit,online payment
7549,T07550,C0850,1192.32,2024-08-19T00:00:00,CP74656,Switzerland,debit,wire
7550,T07551,C0074,1797.47,2024-12-26T00:00:00,CP97148,Finland,credit,wire
7551,T07552,C0573,1608.93,2024-03-10T00:00:00,CP14373,Haiti,debit,internal transfer
7552,T07553,C0896,516.68,2024-03-20T00:00:00,CP79555,Germany,credit,internal transfer
7553,T07554,C0994,8098.66,2024-08-15T00:00:00,CP51889,Spain,credit,cash
7554,T07555,C0824,1151.99,2024-01-18T00:00:00,CP56861,Norway,debit,internal transfer
7555,T07556,C0516,1957.64,2024-04-05T00:00:00,CP41224,Norway,debit,online payment
7556,T07557,C0696,3615.3,2024-04-17T00:00:00,CP64741,Spain,debit,wire
7557,T07558,C0014,949.86,2024-09-07T00:00:00,CP79450,Spain,debit,wire
7558,T07559,C0494,234.79,2024-11-25T00:00:00,CP32249,France,credit,wire
7559,T07560,C0273,2851.09,2024-08-29T00:00:00,CP96820,Senegal,credit,online payment
7560,T07561,C0952,384.66,2024-06-14T00:00:00,CP54774,Sweden,credit,cash
7561,T07562,C0769,4247.95,2024-02-02T00:00:00,CP34817,Italy,debit,online payment
7562,T07563,C0946,1037.97,2024-10-22T00:00:00,CP64290,Italy,debit,online payment
7563,T07564,C0489,5914.0,2024-12-23T00:00:00,CP57643,Netherlands,credit,wire
7564,T07565,C0098,2370.85,2024-06-07T00:00:00,CP51465,Denmark,credit,online payment
7565,T07566,C0235,1205.18,2024-03-31T00:00:00,CP56588,Sweden,debit,internal transfer
7566,T07567,C0455,2540.05,2024-06-01T00:00:00,CP98856,France,credit,online payment
7567,T07568,C0831,5957.15,2024-09-22T00:00:00,CP79709,Finland,credit,wire
7568,T07569,C0150,8160.67,2024-06-14T00:00:00,CP28284,Spain,credit,wire
7569,T07570,C0738,1086.91,2024-11-05T00:00:00,CP85162,France,debit,online payment
7570,T07571,C0991,99.5,2024-02-27T00:00:00,CP78239,Italy,credit,internal transfer
7571,T07572,C0375,5923.78,2024-02-22T00:00:00,CP24708,Belgium,debit,internal transfer
7572,T07573,C0323,2662.2,2024-08-31T00:00:00,CP42722,Italy,credit,wire
7573,T07574,C0807,528.51,2024-06-25T00:00:00,CP19773,Denmark,debit,internal transfer
7574,T07575,C0328,1232.18,2024-05-26T00:00:00,CP65110,Italy,credit,internal transfer
7575,T07576,C0507,9977.81,2024-11-28T00:00:00,CP58269,Norway,credit,cash
7576,T07577,C0062,2163.62,2024-09-29T00:00:00,CP11211,Norway,credit,cash
7577,T07578,C0994,1875.64,2024-04-13T00:00:00,CP76060,Netherlands,debit,internal transfer
7578,T07579,C0753,470.23,2024-02-04T00:00:00,CP86400,France,credit,internal transfer
7579,T07580,C0229,599.99,2024-06-14T00:00:00,CP17934,Finland,credit,cash
7580,T07581,C0182,2849.26,2024-06-12T00:00:00,CP76734,Denmark,debit,cash
7581,T07582,C0976,1118.37,2024-05-07T00:00:00,CP91999,Italy,debit,cash
7582,T07583,C0307,2745.21,2024-06-25T00:00:00,CP59390,Germany,credit,wire
7583,T07584,C0208,2330.47,2024-04-15T00:00:00,CP80841,Italy,credit,wire
7584,T07585,C0592,326.76,2024-06-02T00:00:00,CP91745,Germany,credit,cash
7585,T07586,C0995,4338.5,2024-03-11T00:00:00,CP46555,Switzerland,credit,cash
7586,T07587,C0788,774.34,2024-01-28T00:00:00,CP54433,Spain,credit,cash
7587,T07588,C0079,761.91,2024-06-21T00:00:00,CP71670,Switzerland,debit,wire
7588,T07589,C0874,1512.03,2024-11-22T00:00:00,CP27495,France,credit,wire
7589,T07590,C0413,427.32,2024-10-05T00:00:00,CP10990,France,debit,internal transfer
7590,T07591,C0844,2042.39,2024-03-26T00:00:00,CP45303,Denmark,debit,online payment
7591,T07592,C0694,2686.36,2024-03-15T00:00:00,CP70815,Denmark,credit,internal transfer
7592,T07593,C0091,948.14,2024-12-06T00:00:00,CP78856,Spain,debit,online payment
7593,T07594,C0766,2227.77,2024-03-23T00:00:00,CP77010,Finland,credit,online payment
7594,T07595,C0932,1999.0,2024-10-23T00:00:00,CP70646,Sweden,debit,online payment
7595,T07596,C0982,2662.37,2024-09-03T00:00:00,CP64783,France,debit,internal transfer
7596,T07597,C0741,3273.95,2024-04-20T00:00:00,CP92915,Netherlands,credit,wire
7597,T07598,C0481,49.79,2024-12-16T00:00:00,CP82942,Denmark,credit,wire
7598,T07599,C0353,2107.96,2024-05-22T00:00:00,CP71549,Netherlands,debit,wire
7599,T07600,C0574,2832.88,2024-12-21T00:00:00,CP34303,Spain,credit,wire
7600,T07601,C0424,1495.67,2024-10-19T00:00:00,CP34800,Netherlands,credit,internal transfer
7601,T07602,C0941,262.16,2024-11-08T00:00:00,CP30318,Spain,debit,cash
7602,T07603,C0184,2574.01,2024-05-23T00:00:00,CP21832,Italy,debit,online payment
7603,T07604,C0791,3161.56,2024-03-30T00:00:00,CP39218,Austria,debit,wire
7604,T07605,C0143,1428.45,2024-12-22T00:00:00,CP10127,Venezuela,credit,wire
7605,T07606,C0888,5594.98,2024-07-19T00:00:00,CP34304,Finland,credit,internal transfer
7606,T07607,C0357,550.59,2024-10-23T00:00:00,CP42860,Spain,credit,online payment
7607,T07608,C0889,2636.11,2024-09-13T00:00:00,CP57255,Finland,debit,wire
7608,T07609,C0282,836.27,2024-05-22T00:00:00,CP18444,Netherlands,credit,cash
7609,T07610,C0864,1549.39,2024-03-25T00:00:00,CP51719,Belgium,debit,wire
7610,T07611,C0552,4556.58,2024-05-02T00:00:00,CP21211,Denmark,debit,online payment
7611,T07612,C0268,2903.35,2024-01-27T00:00:00,CP40440,Finland,debit,cash
7612,T07613,C0356,1029.46,2024-01-15T00:00:00,CP36610,Italy,debit,internal transfer
7613,T07614,C0927,4926.8,2024-09-15T00:00:00,CP29747,Sweden,debit,cash
7614,T07615,C0442,1288.12,2024-06-16T00:00:00,CP97521,France,debit,online payment
7615,T07616,C0311,4097.1,2024-01-05T00:00:00,CP50416,Norway,debit,online payment
7616,T07617,C0458,1732.96,2024-10-06T00:00:00,CP59847,Finland,credit,cash
7617,T07618,C0369,1170.48,2024-08-06T00:00:00,CP76026,Belgium,debit,wire
7618,T07619,C0599,2502.07,2024-11-30T00:00:00,CP28255,Belgium,credit,online payment
7619,T07620,C0095,433.08,2024-07-06T00:00:00,CP17822,Viet Nam,credit,cash
7620,T07621,C0538,1081.97,2024-10-03T00:00:00,CP63448,Norway,credit,online payment
7621,T07622,C0929,1536.81,2024-07-16T00:00:00,CP48295,Denmark,credit,wire
7622,T07623,C0984,1962.23,2024-06-01T00:00:00,CP67442,Italy,credit,wire
7623,T07624,C0396,103.72,2024-12-14T00:00:00,CP78662,Austria,debit,cash
7624,T07625,C0844,4130.71,2024-10-02T00:00:00,CP32916,Belgium,credit,internal transfer
7625,T07626,C0216,40.99,2024-03-28T00:00:00,CP57382,Austria,credit,internal transfer
7626,T07627,C0558,1157.36,2024-09-23T00:00:00,CP88379,South Sudan,credit,wire
7627,T07628,C0811,2105.75,2024-05-28T00:00:00,CP61781,Netherlands,debit,internal transfer
7628,T07629,C0479,5403.4,2024-12-06T00:00:00,CP37979,Norway,credit,wire
7629,T07630,C0403,469.77,2024-07-22T00:00:00,CP36523,Denmark,credit,internal transfer
7630,T07631,C0250,33.17,2024-10-10T00:00:00,CP48471,Finland,credit,wire
7631,T07632,C0397,85.57,2024-08-28T00:00:00,CP30669,France,credit,online payment
7632,T07633,C0763,1002.18,2024-03-18T00:00:00,CP77390,Namibia,debit,cash
7633,T07634,C0788,28.77,2024-04-16T00:00:00,CP63113,Germany,credit,cash
7634,T07635,C0320,1876.38,2024-09-20T00:00:00,CP47222,Finland,debit,internal transfer
7635,T07636,C0802,4347.98,2024-09-12T00:00:00,CP46868,Finland,debit,cash
7636,T07637,C0585,168.36,2024-02-16T00:00:00,CP66768,Sweden,credit,internal transfer
7637,T07638,C0827,13352.97,2024-05-10T00:00:00,CP95458,Belgium,credit,wire
7638,T07639,C0725,503.52,2024-12-14T00:00:00,CP14531,Spain,debit,online payment
7639,T07640,C0235,5721.88,2024-02-01T00:00:00,CP22834,Germany,credit,cash
7640,T07641,C0398,1062.22,2024-07-11T00:00:00,CP66561,France,credit,online payment
7641,T07642,C0184,8364.07,2024-03-14T00:00:00,CP78702,Sweden,credit,cash
7642,T07643,C0281,901.45,2024-06-11T00:00:00,CP50111,Germany,debit,wire
7643,T07644,C0075,685.27,2024-01-02T00:00:00,CP79916,Denmark,debit,cash
7644,T07645,C0651,804.81,2024-11-11T00:00:00,CP59592,Austria,credit,cash
7645,T07646,C0156,355.48,2024-10-21T00:00:00,CP56136,France,credit,wire
7646,T07647,C0078,2886.22,2024-02-23T00:00:00,CP93080,Sweden,debit,internal transfer
7647,T07648,C0002,1432.63,2024-09-26T00:00:00,CP65966,Italy,debit,internal transfer
7648,T07649,C0082,74.13,2024-07-31T00:00:00,CP15735,Switzerland,debit,wire
7649,T07650,C0758,2156.59,2024-01-31T00:00:00,CP33941,Italy,debit,internal transfer
7650,T07651,C0888,986.84,2024-01-04T00:00:00,CP48822,Spain,debit,cash
7651,T07652,C0429,1788.75,2024-11-22T00:00:00,CP23618,Switzerland,debit,online payment
7652,T07653,C0453,607.21,2024-12-03T00:00:00,CP53974,Austria,debit,wire
7653,T07654,C0205,1431.25,2024-11-20T00:00:00,CP91822,Denmark,credit,cash
7654,T07655,C0109,4794.1,2024-07-13T00:00:00,CP27576,Yemen,debit,wire
7655,T07656,C0924,748.7,2024-02-07T00:00:00,CP13133,Spain,debit,online payment
7656,T07657,C0427,984.86,2024-09-08T00:00:00,CP81524,Italy,credit,cash
7657,T07658,C0558,679.05,2024-08-28T00:00:00,CP38947,Netherlands,credit,cash
7658,T07659,C0869,3517.16,2024-02-08T00:00:00,CP66436,Germany,credit,online payment
7659,T07660,C0358,115.21,2024-03-31T00:00:00,CP99560,France,debit,online payment
7660,T07661,C0281,331.82,2024-04-18T00:00:00,CP78790,Spain,debit,internal transfer
7661,T07662,C0586,433.93,2024-05-16T00:00:00,CP43324,Finland,credit,cash
7662,T07663,C0868,3609.19,2024-08-23T00:00:00,CP19996,Sweden,credit,online payment
7663,T07664,C0820,140.14,2024-01-08T00:00:00,CP70824,Norway,credit,online payment
7664,T07665,C0775,376.36,2024-09-21T00:00:00,CP59133,France,debit,cash
7665,T07666,C0025,370.08,2024-12-04T00:00:00,CP96347,Belgium,credit,internal transfer
7666,T07667,C0027,9306.53,2024-11-23T00:00:00,CP13988,Netherlands,debit,wire
7667,T07668,C0861,1109.03,2024-08-15T00:00:00,CP22358,Switzerland,debit,internal transfer
7668,T07669,C0259,1556.92,2024-04-29T00:00:00,CP39147,Italy,debit,online payment
7669,T07670,C0673,444.29,2024-03-03T00:00:00,CP75485,Austria,debit,wire
7670,T07671,C0783,168.02,2024-08-21T00:00:00,CP85354,Denmark,credit,wire
7671,T07672,C0779,761.9,2024-05-10T00:00:00,CP18649,Denmark,credit,internal transfer
7672,T07673,C0175,1655.22,2024-10-09T00:00:00,CP31736,Germany,credit,wire
7673,T07674,C0300,2802.76,2024-10-23T00:00:00,CP33301,Netherlands,debit,online payment
7674,T07675,C0161,11.61,2024-04-02T00:00:00,CP76538,"Virgin Islands, British",credit,cash
7675,T07676,C0982,2226.28,2024-10-08T00:00:00,CP19466,Germany,debit,cash
7676,T07677,C0366,3084.85,2024-04-02T00:00:00,CP16233,Denmark,debit,cash
7677,T07678,C0522,1766.24,2024-12-14T00:00:00,CP56427,Norway,debit,internal transfer
7678,T07679,C0143,234.56,2024-08-13T00:00:00,CP61442,Germany,credit,cash
7679,T07680,C0561,7.18,2024-03-21T00:00:00,CP64664,Netherlands,debit,cash
7680,T07681,C0622,1124.63,2024-06-20T00:00:00,CP15962,"Virgin Islands, British",debit,cash
7681,T07682,C0872,793.83,2024-01-30T00:00:00,CP72551,Belgium,credit,wire
7682,T07683,C0755,517.47,2024-12-30T00:00:00,CP27808,Germany,credit,wire
7683,T07684,C0286,2771.27,2024-11-03T00:00:00,CP18304,Norway,credit,wire
7684,T07685,C0238,4367.85,2024-05-31T00:00:00,CP41275,Denmark,debit,online payment
7685,T07686,C0056,567.55,2024-12-18T00:00:00,CP32120,Netherlands,debit,online payment
7686,T07687,C0375,93.82,2024-03-27T00:00:00,CP73746,Netherlands,credit,online payment
7687,T07688,C0257,1834.35,2024-03-18T00:00:00,CP41419,Italy,debit,cash
7688,T07689,C0575,523.65,2024-05-24T00:00:00,CP48756,Switzerland,debit,wire
7689,T07690,C0049,2843.28,2024-12-13T00:00:00,CP40404,Switzerland,credit,online payment
7690,T07691,C0494,2056.45,2024-06-30T00:00:00,CP43671,South Africa,credit,internal transfer
7691,T07692,C0216,1813.3,2024-10-30T00:00:00,CP44867,Denmark,credit,wire
7692,T07693,C0159,3702.72,2024-10-14T00:00:00,CP56709,Denmark,credit,cash
7693,T07694,C0756,1486.97,2024-04-07T00:00:00,CP39460,France,credit,wire
7694,T07695,C0027,1479.37,2024-11-23T00:00:00,CP43378,Nigeria,credit,cash
7695,T07696,C0841,201.92,2024-10-11T00:00:00,CP63931,Sweden,credit,online payment
7696,T07697,C0672,564.17,2024-03-06T00:00:00,CP87435,Austria,credit,cash
7697,T07698,C0665,95.88,2024-06-12T00:00:00,CP12667,Switzerland,debit,cash
7698,T07699,C0341,7345.8,2024-05-19T00:00:00,CP97958,Germany,debit,internal transfer
7699,T07700,C0524,3861.23,2024-12-04T00:00:00,CP23868,Finland,debit,wire
7700,T07701,C0343,1756.79,2024-06-10T00:00:00,CP25455,Switzerland,debit,cash
7701,T07702,C0571,267.65,2024-04-18T00:00:00,CP71161,Sweden,debit,internal transfer
7702,T07703,C0500,373.61,2024-01-31T00:00:00,CP90516,Austria,debit,internal transfer
7703,T07704,C0054,1320.6,2024-05-27T00:00:00,CP43705,Austria,debit,internal transfer
7704,T07705,C0482,1699.08,2024-04-28T00:00:00,CP84448,Sweden,debit,online payment
7705,T07706,C0110,2354.11,2024-08-29T00:00:00,CP26367,Norway,debit,online payment
7706,T07707,C0497,5615.36,2024-12-31T00:00:00,CP11295,Germany,debit,cash
7707,T07708,C0031,447.31,2024-05-11T00:00:00,CP56733,Switzerland,debit,wire
7708,T07709,C0404,1501.02,2024-09-15T00:00:00,CP46312,Finland,credit,online payment
7709,T07710,C0938,5915.81,2024-07-21T00:00:00,CP53195,Finland,debit,online payment
7710,T07711,C0691,5419.04,2024-04-16T00:00:00,CP72765,Austria,credit,cash
7711,T07712,C0301,3034.93,2024-11-02T00:00:00,CP59592,Switzerland,debit,cash
7712,T07713,C0415,946.54,2024-01-03T00:00:00,CP67997,Austria,credit,online payment
7713,T07714,C0139,494.67,2024-07-12T00:00:00,CP17608,Denmark,debit,cash
7714,T07715,C0786,691.14,2024-08-28T00:00:00,CP44513,Norway,credit,internal transfer
7715,T07716,C0107,320.29,2024-10-12T00:00:00,CP23844,Germany,debit,cash
7716,T07717,C0557,3.15,2024-08-11T00:00:00,CP77732,Germany,credit,internal transfer
7717,T07718,C0609,473.23,2024-11-23T00:00:00,CP30165,Sweden,debit,online payment
7718,T07719,C0365,3667.59,2024-03-08T00:00:00,CP79924,Spain,credit,wire
7719,T07720,C0695,5768.99,2024-11-16T00:00:00,CP46967,Italy,debit,internal transfer
7720,T07721,C0005,730.96,2024-10-24T00:00:00,CP42383,Austria,credit,wire
7721,T07722,C0793,908.31,2024-07-24T00:00:00,CP12387,Netherlands,credit,online payment
7722,T07723,C0141,1008.11,2024-12-28T00:00:00,CP53071,Finland,credit,cash
7723,T07724,C0495,7320.47,2024-07-10T00:00:00,CP27353,Germany,credit,internal transfer
7724,T07725,C0707,5002.83,2024-08-02T00:00:00,CP83484,Netherlands,credit,internal transfer
7725,T07726,C0297,5880.53,2024-01-27T00:00:00,CP38446,Spain,credit,online payment
7726,T07727,C0683,2698.5,2024-08-06T00:00:00,CP35729,Spain,credit,online payment
7727,T07728,C0410,1269.31,2024-02-05T00:00:00,CP70284,Cameroon,credit,cash
7728,T07729,C0323,323.79,2024-11-27T00:00:00,CP82545,Belgium,debit,wire
7729,T07730,C0069,571.35,2024-05-04T00:00:00,CP73895,France,debit,internal transfer
7730,T07731,C0395,4350.25,2024-03-21T00:00:00,CP89929,France,debit,wire
7731,T07732,C0850,4227.03,2024-09-20T00:00:00,CP40151,Belgium,credit,internal transfer
7732,T07733,C0775,1900.09,2024-01-06T00:00:00,CP37419,Spain,credit,internal transfer
7733,T07734,C0980,1956.96,2024-07-02T00:00:00,CP41500,Finland,debit,cash
7734,T07735,C0614,913.61,2024-12-23T00:00:00,CP62052,Mozambique,debit,internal transfer
7735,T07736,C0043,1475.95,2024-10-02T00:00:00,CP55314,Switzerland,credit,internal transfer
7736,T07737,C0193,398.95,2024-10-13T00:00:00,CP71340,Italy,credit,online payment
7737,T07738,C0901,540.31,2024-12-26T00:00:00,CP13957,France,debit,cash
7738,T07739,C0096,175.67,2024-11-13T00:00:00,CP88959,Denmark,credit,online payment
7739,T07740,C0501,3612.94,2024-06-04T00:00:00,CP69676,Netherlands,debit,internal transfer
7740,T07741,C0337,635.83,2024-09-07T00:00:00,CP36437,Belgium,credit,cash
7741,T07742,C0689,4071.67,2024-08-18T00:00:00,CP70714,Germany,debit,internal transfer
7742,T07743,C0038,644.44,2024-10-28T00:00:00,CP90734,Switzerland,debit,cash
7743,T07744,C0041,1715.68,2024-08-01T00:00:00,CP70138,Netherlands,credit,wire
7744,T07745,C0547,140.53,2024-06-07T00:00:00,CP57788,France,debit,wire
7745,T07746,C0843,3139.06,2024-06-21T00:00:00,CP85361,Netherlands,credit,cash
7746,T07747,C0491,5830.44,2024-04-29T00:00:00,CP89901,Finland,credit,internal transfer
7747,T07748,C0395,197.64,2024-01-17T00:00:00,CP96943,Finland,credit,cash
7748,T07749,C0206,2968.39,2024-05-08T00:00:00,CP12783,Germany,credit,internal transfer
7749,T07750,C0352,1270.29,2024-07-24T00:00:00,CP80966,Italy,credit,wire
7750,T07751,C0926,3779.87,2024-10-24T00:00:00,CP22657,Germany,debit,internal transfer
7751,T07752,C0945,105.07,2024-01-11T00:00:00,CP48448,Sweden,credit,online payment
7752,T07753,C0830,231.96,2024-12-11T00:00:00,CP75131,Spain,credit,wire
7753,T07754,C0990,4302.42,2024-08-07T00:00:00,CP91906,France,debit,online payment
7754,T07755,C0655,651.22,2024-04-19T00:00:00,CP14154,Norway,credit,wire
7755,T07756,C0486,3868.77,2024-03-23T00:00:00,CP23641,Switzerland,debit,wire
7756,T07757,C0920,2308.48,2024-12-04T00:00:00,CP76355,Lebanon,credit,online payment
7757,T07758,C0468,2167.97,2024-02-04T00:00:00,CP98792,Norway,debit,cash
7758,T07759,C0737,1104.49,2024-10-22T00:00:00,CP87095,Denmark,credit,internal transfer
7759,T07760,C0104,979.45,2024-09-16T00:00:00,CP70633,Denmark,credit,wire
